likeCount,reply,word
0,FALSE,没找到
0,FALSE,养起来
0,FALSE,司法部
0,FALSE,为什么
0,FALSE,多少钱
0,FALSE,徇私枉法
0,FALSE,管吃管住
0,FALSE,抓起来
0,FALSE,尤其是
0,FALSE,我知道
0,FALSE,没什么
3,TRUE,为什么
3,TRUE,明明是
36,TRUE,就应该
161,FALSE,而不是
161,FALSE,高速公路
161,FALSE,不合格
161,FALSE,小白鼠
1,TRUE,arisawa
1,TRUE,很遗憾
0,FALSE,年以来
0,FALSE,其实是
0,FALSE,男朋友
0,FALSE,加拿大
0,FALSE,没什么
14,TRUE,是不是
0,FALSE,家庭的
0,FALSE,不知道
0,TRUE,感受到
0,FALSE,真的是
0,FALSE,low
0,FALSE,公信力
3,TRUE,6.2
3,TRUE,以至于
3,TRUE,乡巴佬
3,TRUE,毋庸置疑
3,TRUE,我知道
3,TRUE,大部分
3,TRUE,五官端正
0,FALSE,聽起來
2,FALSE,物欲横流
7,FALSE,都可以
0,FALSE,有些人
0,FALSE,pua
0,FALSE,没什么
0,FALSE,一毛不拔
0,FALSE,一掷千金
0,FALSE,愿不愿意
0,FALSE,女朋友
0,FALSE,也没有
0,FALSE,太好了
0,FALSE,男女平等
0,FALSE,男女平等
1,FALSE,男朋友
1,FALSE,做生意
1,FALSE,信用卡
1,FALSE,想回去
1,FALSE,真的是
1,FALSE,都可以
0,FALSE,正对着
0,FALSE,到底是
0,FALSE,什么东西
4,FALSE,没想到
3,TRUE,有些人
0,FALSE,却没有
2,FALSE,佔便宜
2,FALSE,民進黨
2,FALSE,民進黨
0,FALSE,不可能
6,TRUE,主要是
6,TRUE,不会有
0,FALSE,中国人
0,FALSE,中国人
1,FALSE,夜总会
12,TRUE,不知道
0,FALSE,全世界
0,TRUE,不进去
0,FALSE,ktv
1,FALSE,女朋友
1,FALSE,走出来
1,FALSE,大概有
1,FALSE,研究生
1,FALSE,之所以
1,FALSE,大学生
1,FALSE,可能是
1,FALSE,停留在
1,FALSE,可能是
1,FALSE,我也没
1,FALSE,不可能
1,FALSE,e300
1,FALSE,第一次
1,FALSE,15pm
1,FALSE,一大堆
1,FALSE,支支吾吾
1,FALSE,什么时候
1,FALSE,开玩笑
1,FALSE,碍于情面
1,FALSE,不知道
1,FALSE,不知道
1,FALSE,莫名其妙
1,FALSE,既往不咎
1,TRUE,那件事
1,TRUE,骂起来
7,TRUE,差不多
7,TRUE,大部分
1,TRUE,hhhhhhhh
0,FALSE,可能性
0,FALSE,而不是
0,FALSE,愿不愿意
0,FALSE,pua
0,FALSE,什么时候
1,FALSE,大大方方
0,FALSE,就应该
0,FALSE,npd
0,FALSE,pua
1,FALSE,6.2
1,FALSE,寥寥无几
0,FALSE,也不是
0,FALSE,注意到
0,FALSE,pending
0,FALSE,request
1,FALSE,不一定
1,FALSE,bug
1,TRUE,不止是
1,TRUE,zsj
0,FALSE,生育率
0,FALSE,進一步
0,FALSE,是不是
0,FALSE,男女平等
0,FALSE,不仅仅是
1,FALSE,没什么
1,FALSE,单单是
2,FALSE,不痛不癢
20,TRUE,没什么
20,TRUE,单单是
0,FALSE,不可能
0,FALSE,大自然
0,FALSE,不可能
0,FALSE,有钱有闲
0,FALSE,都可以
1,TRUE,来自于
1,TRUE,至少有
0,TRUE,不可能
0,TRUE,所谓的
0,TRUE,殊不知
0,TRUE,不可能
0,TRUE,成年人
0,TRUE,因缘际会
0,FALSE,gay
0,FALSE,睡来睡去
6,TRUE,ep3jd
1,TRUE,进一步
1,TRUE,女朋友
0,TRUE,受害者
0,FALSE,好不好
0,FALSE,公信力
9,FALSE,涉世不深
9,FALSE,看不出
1,FALSE,每个人
1,FALSE,心上人
1,FALSE,赶鸭子上架
1,FALSE,没什么
39,TRUE,没什么
39,TRUE,单单是
0,FALSE,也不能
0,FALSE,门当户对
0,FALSE,也许会
0,FALSE,为什么
0,FALSE,站起来
0,FALSE,站起来
0,FALSE,怎么说
0,FALSE,小伙子
1,FALSE,youtube
1,FALSE,人性化
0,TRUE,看上去
0,TRUE,受害者
1,FALSE,受害者
1,FALSE,受害者
1,FALSE,第一次
1,FALSE,受害者
0,TRUE,为什么
0,TRUE,从小就
0,TRUE,到底是
0,FALSE,pua
0,FALSE,算不上
0,FALSE,中国人
0,FALSE,以偏概全
0,FALSE,也没有
1,FALSE,没什么
0,FALSE,欣欣向荣
5,FALSE,活生生
0,TRUE,shuntianfu
0,TRUE,donganxian
1,TRUE,看不见
1,TRUE,一部分
1,TRUE,睡来睡去
0,FALSE,最好是
0,FALSE,想方設法
0,FALSE,只看到
0,TRUE,不平等
0,TRUE,九十九
15,TRUE,不可能
0,FALSE,越来越
0,FALSE,上世纪
0,FALSE,也没有
0,FALSE,一部分
0,FALSE,一部分
0,TRUE,越来越
2,TRUE,高速公路
1,FALSE,不可能
0,TRUE,l7n
0,TRUE,麦当劳
0,FALSE,一部分
2,FALSE,其实是
0,TRUE,殊不知
0,TRUE,其实是
0,TRUE,jp3bc
84,FALSE,没什么
84,FALSE,三个月
56,FALSE,s13
20,FALSE,真的是
20,FALSE,每个人
0,FALSE,无巧不成书
0,FALSE,就应该
0,FALSE,不知道
0,FALSE,没什么
0,TRUE,谢天谢地
0,FALSE,怎么说
0,FALSE,走不了
0,TRUE,如果有
0,TRUE,也不会
0,TRUE,女朋友
2,TRUE,gang
2,TRUE,不可能
0,TRUE,為什麼
0,TRUE,逼不得已
0,TRUE,看一下
0,TRUE,都沒有
0,TRUE,都沒有
0,TRUE,為什麼
6,TRUE,for.a.living
6,TRUE,享受到
6,TRUE,不可或缺
1,TRUE,一群人
4,FALSE,男孩子
4,FALSE,留不住
4,FALSE,容不下
5,TRUE,高速公路
6,TRUE,都不能
24,FALSE,充满了
0,TRUE,user
0,TRUE,wl2zz5gm6o
1,FALSE,而不是
1,FALSE,为什么
0,FALSE,为什么
0,FALSE,女孩子
0,TRUE,动不动
0,TRUE,什么时候
0,TRUE,动不动
0,TRUE,来不及
0,TRUE,icu
0,FALSE,越来越
1,FALSE,38.8
3,TRUE,fu8od
3,FALSE,男朋友
0,FALSE,为何不
0,FALSE,导火索
0,FALSE,一直在
0,TRUE,土木工程
0,TRUE,為什麼
0,TRUE,不可能
0,TRUE,不平等
1,FALSE,为什么
1,FALSE,注意力
0,FALSE,联想到
1,TRUE,qn1mj
1,TRUE,只不过
1,FALSE,pua
0,TRUE,看不到
0,FALSE,麦当劳
0,TRUE,面对现实
0,FALSE,不知道
0,FALSE,是不是
0,FALSE,不平等
0,FALSE,同工不同酬
0,FALSE,不在乎
0,FALSE,重男轻女
0,FALSE,什么时候
1,TRUE,f9p
1,TRUE,真的是
0,TRUE,唾手可得
0,TRUE,世界上
0,TRUE,兄弟们
0,TRUE,没关系
7,TRUE,都应该
7,TRUE,不管是
0,TRUE,高速公路
0,TRUE,为什么
0,FALSE,青春期
0,FALSE,青春期
0,FALSE,性教育
1,TRUE,弱水三千
1,TRUE,任何人
1,TRUE,世界中
0,FALSE,越来越
1,FALSE,以貌取人
1,FALSE,触目惊心
1,FALSE,此风不可长
0,FALSE,丧心病狂
0,FALSE,也没有
1,FALSE,醍醐灌顶
1,FALSE,同工同酬
86,FALSE,男孩子
0,FALSE,麦当劳
0,FALSE,一定是
0,FALSE,app
0,FALSE,麦当劳
0,FALSE,麦当劳
0,FALSE,而不是
1,FALSE,一群人
0,FALSE,是不是
1,TRUE,br8ui
1,FALSE,npd
1,FALSE,pua
1,FALSE,女尊男卑
1,FALSE,理所当然
0,FALSE,不需要
1,FALSE,一团糟
3,TRUE,有道理
3,TRUE,不可能
0,FALSE,越来越
1,TRUE,也不是
0,FALSE,男女平等
0,FALSE,男女平等
0,FALSE,看不到
1,TRUE,f3o
2,TRUE,br8ui
2,TRUE,半山腰
0,FALSE,女孩子
0,FALSE,是不是
21,FALSE,刑事犯罪
21,FALSE,越来越
3,TRUE,不至于
3,TRUE,十几个
1,TRUE,差不多
1,TRUE,小学生
0,TRUE,当回事
2,FALSE,一无所有
2,FALSE,只剩下
2,FALSE,吸血鬼
0,TRUE,不需要
1,FALSE,吸血鬼
2,TRUE,单方面
1,FALSE,不忍心
2,TRUE,nnjjjb
2,TRUE,不需要
2,TRUE,我也不
2,TRUE,监狱长
1,FALSE,atm
1,FALSE,都不能
1,FALSE,atm
1,FALSE,几十年
1,FALSE,几十年
1,FALSE,老百姓
1,FALSE,不一定
0,FALSE,可能是
0,FALSE,刑事犯罪
6,TRUE,都没有
1,FALSE,没什么
1,FALSE,不正常
1,FALSE,能不能
4,TRUE,走出来
1,FALSE,有些人
1,FALSE,免不了
5,FALSE,玩意儿
286,FALSE,也就是说
0,FALSE,下午茶
0,FALSE,女朋友
0,FALSE,在一起
0,TRUE,为什么
0,TRUE,iy6gk
0,TRUE,不出去
0,FALSE,十年前
0,FALSE,一辈子
2,TRUE,男朋友
0,FALSE,之所以
0,FALSE,男女平等
0,FALSE,搞清楚
0,FALSE,大部分
1,TRUE,也没有
1,FALSE,心安理得
0,TRUE,jx9gb
568,FALSE,幾分鐘
568,FALSE,熬出頭
0,FALSE,太好了
0,TRUE,全世界
0,TRUE,穆斯林
0,TRUE,以色列
0,TRUE,穆斯林
0,TRUE,br8ui
0,FALSE,dna
0,FALSE,未完成
0,FALSE,恐怕是
0,FALSE,是不是
0,FALSE,高不可攀
0,FALSE,是不是
0,TRUE,乌克兰
0,TRUE,没什么
0,TRUE,穆斯林
18,FALSE,主要原因
1,TRUE,为什么
1,TRUE,合情合理
1,TRUE,恰恰相反
2,FALSE,越来越
2,FALSE,也不是
0,FALSE,都没有
0,FALSE,有些人
0,FALSE,有些人
0,FALSE,男孩子
0,FALSE,小心翼翼
0,FALSE,殊不知
0,TRUE,i4u
1,FALSE,男女平等
1,FALSE,不仅仅是
1,FALSE,可能是
1,FALSE,男女平等
1,FALSE,不平等
1,FALSE,妖魔鬼怪
0,TRUE,br8ui
2,TRUE,不需要
5,TRUE,懵懵懂懂
5,TRUE,小小的
0,TRUE,为什么
1,FALSE,真的是
1,FALSE,毒蝎子
0,TRUE,差不多
0,TRUE,尤其是
0,TRUE,几十年
0,TRUE,越来越
24,FALSE,小伙子
24,FALSE,得不到
24,FALSE,其次是
24,FALSE,小伙子
24,FALSE,受害者
2,TRUE,婚外情
12,FALSE,sir
12,FALSE,有道理
12,FALSE,一部分
0,FALSE,不上不下
0,TRUE,fu8od
3,TRUE,盗亦有道
3,TRUE,不管是
0,FALSE,youtube
2,FALSE,几十个
0,FALSE,161.41
0,FALSE,20.8
0,FALSE,麦当劳
1,FALSE,成年人
2,TRUE,每个人
0,FALSE,为什么
0,FALSE,不管是
0,FALSE,十分钟
0,FALSE,守信用
0,FALSE,世界上
0,FALSE,之所以
0,FALSE,也不能
0,FALSE,只看到
0,FALSE,dutching
0,FALSE,看起来
0,FALSE,不只是
0,FALSE,也可以
0,FALSE,youtube
0,FALSE,talk
0,TRUE,而不是
0,FALSE,打电话
16,FALSE,boss
2,FALSE,为什么
0,TRUE,der
0,FALSE,基本上
0,FALSE,没什么
0,FALSE,没事儿
0,FALSE,陌生人
0,FALSE,其实是
0,FALSE,如出一辙
0,FALSE,没什么
0,FALSE,好多人
0,FALSE,为什么
3,TRUE,尤其是
3,TRUE,是不是
2,FALSE,不知道
2,FALSE,为什么
2,FALSE,看不下去
0,FALSE,打电话
0,FALSE,哈哈大笑
0,FALSE,是不是
0,FALSE,我不是
0,TRUE,然后就
0,TRUE,道貌岸然
0,TRUE,jx9gb
1,FALSE,搞不好
2,FALSE,为什么
2,FALSE,加拿大
0,TRUE,w9k
0,TRUE,倒不是
1,FALSE,不平衡
0,TRUE,几百块
1,FALSE,地下水
0,TRUE,主要是
0,TRUE,物欲横流
0,TRUE,研究生
0,TRUE,越来越
0,TRUE,性教育
0,TRUE,青春期
0,FALSE,我还是
0,FALSE,第一次
0,FALSE,是不是
2,FALSE,几万块
0,TRUE,23，24
0,FALSE,真的是
1,FALSE,真的是
1,FALSE,没意思
0,FALSE,一直都
0,FALSE,天經地義
0,FALSE,看不到
0,FALSE,不知道
0,FALSE,只不过
0,FALSE,看不到
1,TRUE,jx9gb
1,TRUE,不好意思
1,TRUE,此路不通
0,TRUE,少之又少
1,FALSE,簡單說
1,TRUE,ep3jd
0,FALSE,shi
0,FALSE,下落不明
0,FALSE,恰好是
0,FALSE,看不出
0,FALSE,看不到
0,FALSE,不愧是
3,FALSE,家庭的
3,FALSE,动不动
0,FALSE,高速公路
0,FALSE,都可以
1,TRUE,以毒攻毒
2,TRUE,jx9gb
0,TRUE,一定是
0,FALSE,是不是
6,TRUE,user
6,TRUE,ng1qd4bn4s
6,TRUE,大学生
6,TRUE,大学生
6,TRUE,不知道
6,TRUE,不知道
6,TRUE,为什么
6,TRUE,不知道
0,FALSE,男孩子
0,FALSE,世界上
0,FALSE,女孩子
0,FALSE,小伙子
0,FALSE,差不多
0,FALSE,家庭的
0,FALSE,多半是
0,FALSE,尤其是
0,FALSE,果然是
0,TRUE,g3i
3,TRUE,diss
1,TRUE,最好的
2,FALSE,基本上
2,FALSE,差不多
0,TRUE,v2y
0,TRUE,进一步
0,TRUE,没什么
1,FALSE,不平等
1,FALSE,看不起
0,FALSE,斯拉夫
0,FALSE,不可能
0,FALSE,每个人
1,TRUE,也就是
0,FALSE,为什么
0,FALSE,深入人心
0,TRUE,五十人
0,TRUE,肯定是
0,TRUE,tanzhu
2,FALSE,世界上
1,FALSE,好像是
1,FALSE,我看到
1,FALSE,怪不得
2,FALSE,成年人
2,FALSE,不知道
1,FALSE,为什么
1,FALSE,不平等
2,TRUE,高速公路
2,TRUE,惊天地
2,TRUE,泣鬼神
0,TRUE,pua
0,TRUE,少之又少
0,TRUE,18.8w
1,FALSE,是不是
1,FALSE,婚姻法
1,FALSE,十一条
0,FALSE,中国人
93,FALSE,男孩子
93,FALSE,人神共愤
1,FALSE,过生日
1,FALSE,多少钱
2,FALSE,刑事案件
2,FALSE,男女平等
2,FALSE,男女平等
2,FALSE,不可能
2,FALSE,不可能
0,TRUE,受害者
0,TRUE,有色眼镜
1,FALSE,感兴趣
1,FALSE,诺贝尔
1,FALSE,家庭的
0,FALSE,为什么
0,TRUE,女朋友
0,FALSE,真的是
0,FALSE,赶鸭子上架
0,FALSE,反而是
2,FALSE,不至于
0,TRUE,生育率
1,FALSE,不至于
0,TRUE,实事求是
0,TRUE,只要是
0,FALSE,而不是
1,FALSE,无路可走
0,TRUE,尤其是
0,FALSE,现世报
2,FALSE,而不是
3,TRUE,拿回来
0,TRUE,第三者
0,TRUE,在一起
2,TRUE,j6b
2,TRUE,也可以
2,TRUE,然后就
0,TRUE,一件事
2,FALSE,大部分
2,FALSE,不一定
2,FALSE,也没有
2,FALSE,愈演愈烈
2,FALSE,兔死狐悲
2,FALSE,乃至于
1,TRUE,新一代
1,TRUE,生育率
0,TRUE,不知道
0,TRUE,都不是
0,TRUE,都不是
1,FALSE,差不多
1,FALSE,不值得
2,TRUE,性教育
2,TRUE,不知道
0,FALSE,不值得
0,FALSE,也没有
1,FALSE,配不上
0,FALSE,女朋友
0,FALSE,日本人
0,FALSE,我不是
0,FALSE,事故死
0,FALSE,新一代
0,FALSE,感同身受
0,FALSE,不需要
0,FALSE,生育率
0,TRUE,如果有
0,TRUE,未成年
0,TRUE,反过来
0,TRUE,未成年
1,TRUE,可能是
1,TRUE,app
0,FALSE,不在乎
0,TRUE,忙忙碌碌
0,TRUE,老百姓
0,TRUE,如果有
1,FALSE,不堪回首
1,FALSE,死路一条
0,FALSE,到底是
2,TRUE,一般人
2,TRUE,99.5
2,TRUE,0.5
2,TRUE,一般人
1,FALSE,了不起
1,FALSE,鳳毛麟角
1,FALSE,旁觀者
0,FALSE,洗脑术
1,TRUE,我不是
0,FALSE,钢筋水泥
0,FALSE,承包商
6,FALSE,也没有
6,FALSE,绝大部分
1,FALSE,兄弟们
1,FALSE,不好意思
1,TRUE,節假日
0,TRUE,交际花
4,FALSE,女朋友
1,FALSE,人心隔肚皮
1,FALSE,不值得
1,TRUE,jx9gb
1,TRUE,過兩天
0,FALSE,光怪陆离
0,TRUE,i4d
1,FALSE,大部分
1,FALSE,退休金
0,FALSE,危在旦夕
0,TRUE,世界上
0,TRUE,什么时候
1,FALSE,不平衡
0,TRUE,为什么
0,TRUE,一大堆
1,FALSE,pua
6,FALSE,都不能
0,FALSE,可及的
7,FALSE,我不是
7,FALSE,愿不愿意
7,FALSE,另一方面
7,FALSE,3.7
7,FALSE,3.8
7,FALSE,5.20，5.21
7,FALSE,女朋友
0,TRUE,f4r
2,TRUE,洋洋得意
50,TRUE,都没有
50,TRUE,也不是
14,FALSE,50w
1,FALSE,51w
1,FALSE,一點兒
1,FALSE,憐憫之心
1,FALSE,都沒有
1,FALSE,以至於
0,TRUE,高速公路
1,TRUE,所谓的
1,FALSE,也不能
2,TRUE,白吃白喝
2,TRUE,也不會
2,TRUE,各付各的
2,FALSE,大部分
2,FALSE,大部分
1,FALSE,不需要
0,FALSE,女朋友
0,FALSE,女朋友
0,FALSE,俄罗斯
0,FALSE,东正教
0,FALSE,穆斯林
0,FALSE,无神论
0,FALSE,不管是
0,FALSE,伊斯兰
0,FALSE,尽可能
0,FALSE,穆斯林
0,FALSE,穆斯林
0,FALSE,百分之百
0,FALSE,不公平
0,FALSE,一方面
0,FALSE,理所当然
0,FALSE,另一方面
0,FALSE,忠贞不二
0,FALSE,往往会
0,FALSE,几十年
0,FALSE,青春期
0,FALSE,越来越
0,FALSE,新时代
0,FALSE,smv
0,FALSE,sexual
0,FALSE,market
0,FALSE,其实是
0,FALSE,並不是
0,FALSE,荷爾蒙
0,FALSE,自然而然
0,FALSE,很可惜
0,FALSE,諱莫如深
0,FALSE,不應該
0,FALSE,不正常
0,FALSE,情人節
0,FALSE,巧克力
0,FALSE,那時候
0,FALSE,來得及
0,TRUE,而不是
0,FALSE,是不是
0,FALSE,动脑子
0,TRUE,可能是
0,TRUE,经历过
5,TRUE,w9k
0,FALSE,十万块
1,FALSE,可不是
